"panel","lineage","drawn_in_4c","cluster","n_cells","gp","color","mean_loading","proportion"
"d","gdT",FALSE,"gdT.H",567,"GP121","#004250FF",0.0363669036472312,0.0234720519217119
"d","gdT",FALSE,"gdT.I",3705,"GP121","#004250FF",0.0411409786803932,0.0226252977651846
"d","gdT",FALSE,"gdT.K",2112,"GP121","#004250FF",0.0281026319049856,0.0201098741722278
"d","gdT",FALSE,"gdT.Q",945,"GP121","#004250FF",0.0256755789653194,0.012279184138555
"d","gdT",FALSE,"gdT.R",1479,"GP121","#004250FF",0.0295231534257689,0.00964054496903333
"d","gdT",FALSE,"gdT.S",1526,"GP121","#004250FF",0.0251059916833547,0.00839553530557119
"d","gdT",FALSE,"gdT.T",218,"GP121","#004250FF",0.0286637687344727,0.00915800402908414
"d","gdT",FALSE,"gdT.U",1518,"GP121","#004250FF",0.0336184214228699,0.0146199850930252
"d","gdT",FALSE,"gdT.V",1883,"GP121","#004250FF",0.0340688190396694,0.0155665918840986
"d","gdT",FALSE,"gdT.Z",3331,"GP121","#004250FF",0.0316615851883218,0.0103641536195174
"d","gdT",FALSE,"gdT.P",2313,"GP121","#004250FF",0.0688326914805323,0.0229109269521158
"d","gdT",FALSE,"gdT.A",2231,"GP150","#39A76AFF",4.3813193214325e-09,2.18040454209787e-09
"d","gdT",FALSE,"gdT.B",5563,"GP150","#39A76AFF",7.80136958635706e-06,3.32705556831509e-06
"d","gdT",FALSE,"gdT.C",1319,"GP150","#39A76AFF",4.28849218731335e-09,1.77011574909196e-09
"d","gdT",FALSE,"gdT.D",4354,"GP150","#39A76AFF",0.00015235239845824,5.9499170085415e-05
"d","gdT",FALSE,"gdT.E",636,"GP150","#39A76AFF",0.00144224950538523,0.000531653789782704
"d","gdT",FALSE,"gdT.F",6349,"GP150","#39A76AFF",6.27725895479253e-05,2.91677644248252e-05
"d","gdT",FALSE,"gdT.G",1411,"GP150","#39A76AFF",0.000277424025809057,0.000204599872489752
"d","gdT",FALSE,"gdT.H",567,"GP150","#39A76AFF",4.12749181089793e-09,2.66397994813102e-09
"d","gdT",FALSE,"gdT.I",3705,"GP150","#39A76AFF",0.00020317007697378,0.000111732477834757
"d","gdT",FALSE,"gdT.K",2112,"GP150","#39A76AFF",4.02320886730637e-09,2.87895540758121e-09
"d","gdT",FALSE,"gdT.Q",945,"GP150","#39A76AFF",1.06358997567143e-08,5.08655215792064e-09
"d","gdT",FALSE,"gdT.R",1479,"GP150","#39A76AFF",0.000402226457699589,0.000131343769321176
"d","gdT",FALSE,"gdT.S",1526,"GP150","#39A76AFF",4.93369184122635e-05,1.64984456946532e-05
"d","gdT",FALSE,"gdT.T",218,"GP150","#39A76AFF",6.59613619231179e-05,2.10744938619776e-05
"d","gdT",FALSE,"gdT.U",1518,"GP150","#39A76AFF",0.000494530427462628,0.000215061480329727
"d","gdT",FALSE,"gdT.V",1883,"GP150","#39A76AFF",4.3791299089188e-05,2.0008949538349e-05
"d","gdT",FALSE,"gdT.Z",3331,"GP150","#39A76AFF",0.136961509822662,0.0448331983165101
"d","gdT",FALSE,"gdT.P",2313,"GP150","#39A76AFF",0.101927213530934,0.0339264220737383
"d","gdT",FALSE,"gdT.A",2231,"GP151","#EE70FEFF",1.94972112315163e-05,9.7029695414988e-06
"d","gdT",FALSE,"gdT.B",5563,"GP151","#EE70FEFF",0.000238186780698594,0.000101579683701711
"d","gdT",FALSE,"gdT.C",1319,"GP151","#EE70FEFF",0.000155377586757579,6.41335698801397e-05
"d","gdT",FALSE,"gdT.D",4354,"GP151","#EE70FEFF",0.000350745947722322,0.000136979089344765
"d","gdT",FALSE,"gdT.E",636,"GP151","#EE70FEFF",0.00254187362936204,0.000937006213663486
"d","gdT",FALSE,"gdT.F",6349,"GP151","#EE70FEFF",0.000230192170988566,0.000106960554984074
"d","gdT",FALSE,"gdT.G",1411,"GP151","#EE70FEFF",0.000646725602904838,0.000476959324284552
"d","gdT",FALSE,"gdT.H",567,"GP151","#EE70FEFF",0.00424192375770425,0.00273783700846794
"d","gdT",FALSE,"gdT.I",3705,"GP151","#EE70FEFF",0.000330643197541416,0.000181835752049635
"d","gdT",FALSE,"gdT.K",2112,"GP151","#EE70FEFF",0.00012021265492727,8.60225964838538e-05
"d","gdT",FALSE,"gdT.Q",945,"GP151","#EE70FEFF",0.0932744318138408,0.0446079103107381
"d","gdT",FALSE,"gdT.R",1479,"GP151","#EE70FEFF",0.217326292338317,0.0709661283137903
"d","gdT",FALSE,"gdT.S",1526,"GP151","#EE70FEFF",0.191477897864606,0.0640309083199714
"d","gdT",FALSE,"gdT.T",218,"GP151","#EE70FEFF",0.157121410139039,0.0501999063848913
"d","gdT",FALSE,"gdT.U",1518,"GP151","#EE70FEFF",0.0628172281584751,0.0273179673640865
"d","gdT",FALSE,"gdT.V",1883,"GP151","#EE70FEFF",0.0315913784768455,0.0144346094072864
"d","gdT",FALSE,"gdT.Z",3331,"GP151","#EE70FEFF",0.00168495674836243,0.000551556420135021
"d","gdT",FALSE,"gdT.P",2313,"GP151","#EE70FEFF",0.0197852333030204,0.00658550501492848
"d","gdT",FALSE,"gdT.A",2231,"GP162","#000064FF",6.44840930349805e-05,3.2091112067258e-05
"d","gdT",FALSE,"gdT.B",5563,"GP162","#000064FF",2.8483884374229e-05,1.21475421803179e-05
"d","gdT",FALSE,"gdT.C",1319,"GP162","#000064FF",2.34983657517939e-08,9.69917292101488e-09
"d","gdT",FALSE,"gdT.D",4354,"GP162","#000064FF",4.74405760697952e-05,1.85272757967149e-05
"d","gdT",FALSE,"gdT.E",636,"GP162","#000064FF",0.00432862438020484,0.00159565286567182
"d","gdT",FALSE,"gdT.F",6349,"GP162","#000064FF",3.31219377911549e-05,1.53903620313215e-05
"d","gdT",FALSE,"gdT.G",1411,"GP162","#000064FF",0.000139055067568307,0.000102552938630886
"d","gdT",FALSE,"gdT.H",567,"GP162","#000064FF",0.00151332103169535,0.000976732860590298
"d","gdT",FALSE,"gdT.I",3705,"GP162","#000064FF",0.000124292468119972,6.83540885847787e-05
"d","gdT",FALSE,"gdT.K",2112,"GP162","#000064FF",0.000129217287506086,9.24661932522758e-05
"d","gdT",FALSE,"gdT.Q",945,"GP162","#000064FF",0.123320489497842,0.058977248405814
"d","gdT",FALSE,"gdT.R",1479,"GP162","#000064FF",0.0826533067540638,0.0269897632244922
"d","gdT",FALSE,"gdT.S",1526,"GP162","#000064FF",0.182288840628663,0.0609580540219904
"d","gdT",FALSE,"gdT.T",218,"GP162","#000064FF",0.106672342234296,0.0340815525349479
"d","gdT",FALSE,"gdT.U",1518,"GP162","#000064FF",0.1402910754739,0.0610098078762733
"d","gdT",FALSE,"gdT.V",1883,"GP162","#000064FF",0.175770251389462,0.0803122575384615
"d","gdT",FALSE,"gdT.Z",3331,"GP162","#000064FF",0.000500031640973539,0.00016368115212313
"d","gdT",FALSE,"gdT.P",2313,"GP162","#000064FF",0.0187734653141454,0.00624873854558068
"d","gdT",FALSE,"gdT.A",2231,"GP167","#ABF5CCFF",2.94575039594312e-10,1.46598023836824e-10
"d","gdT",FALSE,"gdT.B",5563,"GP167","#ABF5CCFF",2.68961797751449e-10,1.14704326845109e-10
"d","gdT",FALSE,"gdT.C",1319,"GP167","#ABF5CCFF",2.68907992835974e-10,1.10994319771367e-10
"d","gdT",FALSE,"gdT.D",4354,"GP167","#ABF5CCFF",0.000125963915544397,4.91935047393116e-05
"d","gdT",FALSE,"gdT.E",636,"GP167","#ABF5CCFF",2.67325830619138e-10,9.85438306096089e-11
"d","gdT",FALSE,"gdT.F",6349,"GP167","#ABF5CCFF",3.81421485287263e-05,1.77230413936197e-05
"d","gdT",FALSE,"gdT.G",1411,"GP167","#ABF5CCFF",0.00117548841682785,0.000866921239048314
"d","gdT",FALSE,"gdT.H",567,"GP167","#ABF5CCFF",2.68553680187522e-10,1.73330839113333e-10
"d","gdT",FALSE,"gdT.I",3705,"GP167","#ABF5CCFF",0.000189546880621414,0.000104240461750737
"d","gdT",FALSE,"gdT.K",2112,"GP167","#ABF5CCFF",0.000445721199219118,0.000318952234171376
"d","gdT",FALSE,"gdT.Q",945,"GP167","#ABF5CCFF",2.68591815757639e-10,1.28452346420374e-10
"d","gdT",FALSE,"gdT.R",1479,"GP167","#ABF5CCFF",2.68282067322491e-10,8.76053210545664e-11
"d","gdT",FALSE,"gdT.S",1526,"GP167","#ABF5CCFF",0.000616657893598267,0.000206212651643467
"d","gdT",FALSE,"gdT.T",218,"GP167","#ABF5CCFF",2.68682181977117e-10,8.58433002262646e-11
"d","gdT",FALSE,"gdT.U",1518,"GP167","#ABF5CCFF",0.000550978454312008,0.000239609608294688
"d","gdT",FALSE,"gdT.V",1883,"GP167","#ABF5CCFF",2.68792152089706e-10,1.22815461503288e-10
"d","gdT",FALSE,"gdT.Z",3331,"GP167","#ABF5CCFF",2.68271244663562e-10,8.7816335627372e-11
"d","gdT",FALSE,"gdT.P",2313,"GP167","#ABF5CCFF",0.000321225127917572,0.000106919623257577
"d","gdT",FALSE,"gdT.A",2231,"GP170","#A192FFFF",0.218872703165726,0.108924048012039
"d","gdT",FALSE,"gdT.B",5563,"GP170","#A192FFFF",0.0710635532583674,0.0303065234835146
"d","gdT",FALSE,"gdT.C",1319,"GP170","#A192FFFF",0.108214151804893,0.0446664156113276
"d","gdT",FALSE,"gdT.D",4354,"GP170","#A192FFFF",0.0760804478748852,0.0297121906454471
"d","gdT",FALSE,"gdT.E",636,"GP170","#A192FFFF",0.0978052941579872,0.0360537861900789
"d","gdT",FALSE,"gdT.F",6349,"GP170","#A192FFFF",0.0743873825949995,0.0345646669563275
"d","gdT",FALSE,"gdT.G",1411,"GP170","#A192FFFF",0.0386390510817545,0.0284962519067947
"d","gdT",FALSE,"gdT.H",567,"GP170","#A192FFFF",0.0889372373950667,0.0574021773797494
"d","gdT",FALSE,"gdT.I",3705,"GP170","#A192FFFF",0.15878542342126,0.087323335538176
"d","gdT",FALSE,"gdT.K",2112,"GP170","#A192FFFF",0.0612898044451175,0.043858178821077
"d","gdT",FALSE,"gdT.Q",945,"GP170","#A192FFFF",0.0895000541323208,0.0428028379257128
"d","gdT",FALSE,"gdT.R",1479,"GP170","#A192FFFF",0.0439930745388917,0.0143655796961051
"d","gdT",FALSE,"gdT.S",1526,"GP170","#A192FFFF",0.0839499286792578,0.0280731627340647
"d","gdT",FALSE,"gdT.T",218,"GP170","#A192FFFF",0.0569489897291763,0.0181950629808436
"d","gdT",FALSE,"gdT.U",1518,"GP170","#A192FFFF",0.0554004414549269,0.024092553842134
"d","gdT",FALSE,"gdT.V",1883,"GP170","#A192FFFF",0.102644420933989,0.0468998883700235
"d","gdT",FALSE,"gdT.Z",3331,"GP170","#A192FFFF",0.0698796727715577,0.0228745231541081
"d","gdT",FALSE,"gdT.P",2313,"GP170","#A192FFFF",0.126271201394563,0.0420293062653952
"d","gdT",FALSE,"gdT.A",2231,"GP171","#A4FF73FF",0.0871270938177577,0.0433596132038862
"d","gdT",FALSE,"gdT.B",5563,"GP171","#A4FF73FF",0.0577958433826618,0.0246482339316453
"d","gdT",FALSE,"gdT.C",1319,"GP171","#A4FF73FF",0.0711529774747287,0.0293690650516743
"d","gdT",FALSE,"gdT.D",4354,"GP171","#A4FF73FF",0.0598461654255751,0.0233721110507637
"d","gdT",FALSE,"gdT.E",636,"GP171","#A4FF73FF",0.100829970176942,0.0371687669630574
"d","gdT",FALSE,"gdT.F",6349,"GP171","#A4FF73FF",0.103110014816952,0.0479108579665167
"d","gdT",FALSE,"gdT.G",1411,"GP171","#A4FF73FF",0.154558031345305,0.113986355050883
"d","gdT",FALSE,"gdT.H",567,"GP171","#A4FF73FF",0.163577572818539,0.105576799159713
"d","gdT",FALSE,"gdT.I",3705,"GP171","#A4FF73FF",0.17201660568563,0.0945997652226131
"d","gdT",FALSE,"gdT.K",2112,"GP171","#A4FF73FF",0.190973749173422,0.13665830585052
"d","gdT",FALSE,"gdT.Q",945,"GP171","#A4FF73FF",0.198884178253866,0.0951151072512547
"d","gdT",FALSE,"gdT.R",1479,"GP171","#A4FF73FF",0.14122120873141,0.0461146339526209
"d","gdT",FALSE,"gdT.S",1526,"GP171","#A4FF73FF",0.20240886450702,0.0676862634849003
"d","gdT",FALSE,"gdT.T",218,"GP171","#A4FF73FF",0.156355550098456,0.0499552159744171
"d","gdT",FALSE,"gdT.U",1518,"GP171","#A4FF73FF",0.175333680730304,0.0762491422883549
"d","gdT",FALSE,"gdT.V",1883,"GP171","#A4FF73FF",0.197316380486486,0.0901570307883041
"d","gdT",FALSE,"gdT.Z",3331,"GP171","#A4FF73FF",0.0997518905757103,0.0326529424100118
"d","gdT",FALSE,"gdT.P",2313,"GP171","#A4FF73FF",0.140889747332401,0.0468950819734782
"d","gdT",FALSE,"gdT.A",2231,"GP174","#FFCE71FF",0.0428204044513315,0.0213099748067723
"d","gdT",FALSE,"gdT.B",5563,"GP174","#FFCE71FF",0.0601100532401442,0.0256351766354048
"d","gdT",FALSE,"gdT.C",1319,"GP174","#FFCE71FF",0.0431878803148606,0.0178262064558234
"d","gdT",FALSE,"gdT.D",4354,"GP174","#FFCE71FF",0.0658787503489112,0.0257280555586322
"d","gdT",FALSE,"gdT.E",636,"GP174","#FFCE71FF",0.0660049523918395,0.0243312845333064
"d","gdT",FALSE,"gdT.F",6349,"GP174","#FFCE71FF",0.0617927030497609,0.0287124526598118
"d","gdT",FALSE,"gdT.G",1411,"GP174","#FFCE71FF",0.0667585414255963,0.0492343409098959
"d","gdT",FALSE,"gdT.H",567,"GP174","#FFCE71FF",0.0671510009998172,0.0433408298202104
"d","gdT",FALSE,"gdT.I",3705,"GP174","#FFCE71FF",0.0637055698856338,0.035034594076153
"d","gdT",FALSE,"gdT.K",2112,"GP174","#FFCE71FF",0.0725554913614042,0.0519197563671306
"d","gdT",FALSE,"gdT.Q",945,"GP174","#FFCE71FF",0.0580879741870327,0.0277802082765743
"d","gdT",FALSE,"gdT.R",1479,"GP174","#FFCE71FF",0.0991071129377152,0.0323626194413622
"d","gdT",FALSE,"gdT.S",1526,"GP174","#FFCE71FF",0.112094808424814,0.0374849133056039
"d","gdT",FALSE,"gdT.T",218,"GP174","#FFCE71FF",0.205723084350857,0.0657280224667366
"d","gdT",FALSE,"gdT.U",1518,"GP174","#FFCE71FF",0.0550472957739038,0.0239389777855048
"d","gdT",FALSE,"gdT.V",1883,"GP174","#FFCE71FF",0.0636735136571166,0.0290934534529298
"d","gdT",FALSE,"gdT.Z",3331,"GP174","#FFCE71FF",0.0533954099187068,0.0174785383512226
"d","gdT",FALSE,"gdT.P",2313,"GP174","#FFCE71FF",0.0734828906547041,0.0244587434227586
"d","gdT",FALSE,"gdT.A",2231,"GP177","#470015FF",0.000158391084860662,7.88248049322918e-05
"d","gdT",FALSE,"gdT.B",5563,"GP177","#470015FF",8.18672899471474e-05,3.49140006593012e-05
"d","gdT",FALSE,"gdT.C",1319,"GP177","#470015FF",0.000316541857851172,0.000130655648502001
"d","gdT",FALSE,"gdT.D",4354,"GP177","#470015FF",0.000220556615126306,8.61354050849453e-05
"d","gdT",FALSE,"gdT.E",636,"GP177","#470015FF",0.00380370853414844,0.00140215410014558
"d","gdT",FALSE,"gdT.F",6349,"GP177","#470015FF",0.000486538973726859,0.000226074059894033
"d","gdT",FALSE,"gdT.G",1411,"GP177","#470015FF",0.00215026294031424,0.00158581623247921
"d","gdT",FALSE,"gdT.H",567,"GP177","#470015FF",0.00273428865221337,0.00176477397790741
"d","gdT",FALSE,"gdT.I",3705,"GP177","#470015FF",0.00103956838716411,0.000571705998770271
"d","gdT",FALSE,"gdT.K",2112,"GP177","#470015FF",0.000233386244149539,0.000167008130030107
"d","gdT",FALSE,"gdT.Q",945,"GP177","#470015FF",0.0124118995396243,0.00593591288290531
"d","gdT",FALSE,"gdT.R",1479,"GP177","#470015FF",0.206890947394671,0.067558551530045
"d","gdT",FALSE,"gdT.S",1526,"GP177","#470015FF",0.0991430977276327,0.0331538139490379
"d","gdT",FALSE,"gdT.T",218,"GP177","#470015FF",0.186928456612376,0.0597231848562815
"d","gdT",FALSE,"gdT.U",1518,"GP177","#470015FF",0.0565423834362695,0.0245891617742653
"d","gdT",FALSE,"gdT.V",1883,"GP177","#470015FF",0.0153402425833791,0.00700920379483897
"d","gdT",FALSE,"gdT.Z",3331,"GP177","#470015FF",0.104384012088348,0.0341692284284059
"d","gdT",FALSE,"gdT.P",2313,"GP177","#470015FF",0.0793343712816032,0.0264064058244609
"d","gdT",FALSE,"gdT.A",2231,"GP179","#D4ADC5FF",1.24328756975512e-09,6.1873368849581e-10
"d","gdT",FALSE,"gdT.B",5563,"GP179","#D4ADC5FF",2.1013999805182e-10,8.96185526021853e-11
"d","gdT",FALSE,"gdT.C",1319,"GP179","#D4ADC5FF",2.09289153813589e-10,8.63860795585718e-11
"d","gdT",FALSE,"gdT.D",4354,"GP179","#D4ADC5FF",4.0034543895816e-06,1.56349500280568e-06
"d","gdT",FALSE,"gdT.E",636,"GP179","#D4ADC5FF",2.51607007539396e-10,9.2749429689335e-11
"d","gdT",FALSE,"gdT.F",6349,"GP179","#D4ADC5FF",2.25650131562165e-07,1.04850061583186e-07
"d","gdT",FALSE,"gdT.G",1411,"GP179","#D4ADC5FF",2.1034483024204e-10,1.55129049551104e-10
"d","gdT",FALSE,"gdT.H",567,"GP179","#D4ADC5FF",2.12368039561187e-10,1.37067309866284e-10
"d","gdT",FALSE,"gdT.I",3705,"GP179","#D4ADC5FF",3.81446148679591e-06,2.09774608482312e-06
"d","gdT",FALSE,"gdT.K",2112,"GP179","#D4ADC5FF",2.86955325230344e-10,2.0534146064836e-10
"d","gdT",FALSE,"gdT.Q",945,"GP179","#D4ADC5FF",2.34814982280339e-10,1.12298788269055e-10
"d","gdT",FALSE,"gdT.R",1479,"GP179","#D4ADC5FF",6.03674402235204e-10,1.97124952659126e-10
"d","gdT",FALSE,"gdT.S",1526,"GP179","#D4ADC5FF",0.000604052453172485,0.00020199734633023
"d","gdT",FALSE,"gdT.T",218,"GP179","#D4ADC5FF",2.07919290459126e-10,6.6429704948707e-11
"d","gdT",FALSE,"gdT.U",1518,"GP179","#D4ADC5FF",2.17278367217839e-10,9.44900550149176e-11
"d","gdT",FALSE,"gdT.V",1883,"GP179","#D4ADC5FF",2.14434615399067e-10,9.79786279017822e-11
"d","gdT",FALSE,"gdT.Z",3331,"GP179","#D4ADC5FF",7.00145045325322e-06,2.29186591970516e-06
"d","gdT",FALSE,"gdT.P",2313,"GP179","#D4ADC5FF",0.00063793855308932,0.000212337528511457
"d","gdT",FALSE,"gdT.A",2231,"GP183","#FB766FFF",3.87087120158048e-10,1.92637526064692e-10
"d","gdT",FALSE,"gdT.B",5563,"GP183","#FB766FFF",8.60594357950821e-05,3.67018280442454e-05
"d","gdT",FALSE,"gdT.C",1319,"GP183","#FB766FFF",3.81031654905947e-10,1.57274422755596e-10
"d","gdT",FALSE,"gdT.D",4354,"GP183","#FB766FFF",0.000106304379580702,4.15157386789052e-05
"d","gdT",FALSE,"gdT.E",636,"GP183","#FB766FFF",0.000146345931451233,5.39472322818e-05
"d","gdT",FALSE,"gdT.F",6349,"GP183","#FB766FFF",0.000107491855969624,4.99469140127715e-05
"d","gdT",FALSE,"gdT.G",1411,"GP183","#FB766FFF",0.000130766560604345,9.64401750985585e-05
"d","gdT",FALSE,"gdT.H",567,"GP183","#FB766FFF",3.83324575411606e-10,2.47406664702794e-10
"d","gdT",FALSE,"gdT.I",3705,"GP183","#FB766FFF",3.84892102838423e-10,2.11669695605407e-10
"d","gdT",FALSE,"gdT.K",2112,"GP183","#FB766FFF",3.81422740303164e-10,2.72941101739378e-10
"d","gdT",FALSE,"gdT.Q",945,"GP183","#FB766FFF",3.78673653296028e-10,1.81098292798844e-10
"d","gdT",FALSE,"gdT.R",1479,"GP183","#FB766FFF",4.16912732364391e-10,1.36139452536033e-10
"d","gdT",FALSE,"gdT.S",1526,"GP183","#FB766FFF",0.000289864001207275,9.69315805821469e-05
"d","gdT",FALSE,"gdT.T",218,"GP183","#FB766FFF",4.08577355876918e-10,1.30539466250065e-10
"d","gdT",FALSE,"gdT.U",1518,"GP183","#FB766FFF",5.75963530185053e-06,2.50475122538124e-06
"d","gdT",FALSE,"gdT.V",1883,"GP183","#FB766FFF",3.92479144106805e-10,1.7933003935995e-10
"d","gdT",FALSE,"gdT.Z",3331,"GP183","#FB766FFF",0.00366641942474199,0.00120017156202352
"d","gdT",FALSE,"gdT.P",2313,"GP183","#FB766FFF",0.000821207838338121,0.000273338618496284
"d","gdT",FALSE,"gdT.A",2231,"GP187","#ABBC00FF",8.84789591298875e-10,4.40323816214844e-10
"d","gdT",FALSE,"gdT.B",5563,"GP187","#ABBC00FF",1.31647014607902e-06,5.61435948079221e-07
"d","gdT",FALSE,"gdT.C",1319,"GP187","#ABBC00FF",9.2745953117989e-10,3.82817701672314e-10
"d","gdT",FALSE,"gdT.D",4354,"GP187","#ABBC00FF",1.03151109972722e-09,4.02842718518056e-10
"d","gdT",FALSE,"gdT.E",636,"GP187","#ABBC00FF",0.000234013191787142,8.62638536593219e-05
"d","gdT",FALSE,"gdT.F",6349,"GP187","#ABBC00FF",1.29574040492383e-06,6.0207570149215e-07
"d","gdT",FALSE,"gdT.G",1411,"GP187","#ABBC00FF",1.71735788715244e-05,1.26654929653605e-05
"d","gdT",FALSE,"gdT.H",567,"GP187","#ABBC00FF",9.14632962322858e-10,5.90325549549108e-10
"d","gdT",FALSE,"gdT.I",3705,"GP187","#ABBC00FF",8.71055529670502e-10,4.79033104241587e-10
"d","gdT",FALSE,"gdT.K",2112,"GP187","#ABBC00FF",9.02130164334547e-10,6.45552493199774e-10
"d","gdT",FALSE,"gdT.Q",945,"GP187","#ABBC00FF",0.000248511915309363,0.000118849260335294
"d","gdT",FALSE,"gdT.R",1479,"GP187","#ABBC00FF",0.000131264738083785,4.28634296646838e-05
"d","gdT",FALSE,"gdT.S",1526,"GP187","#ABBC00FF",0.00108184436128102,0.0003617727052897
"d","gdT",FALSE,"gdT.T",218,"GP187","#ABBC00FF",1.17327458732122e-09,3.74858362047394e-10
"d","gdT",FALSE,"gdT.U",1518,"GP187","#ABBC00FF",3.0134053367167e-05,1.31047024926847e-05
"d","gdT",FALSE,"gdT.V",1883,"GP187","#ABBC00FF",1.03645857999181e-09,4.73574610869793e-10
"d","gdT",FALSE,"gdT.Z",3331,"GP187","#ABBC00FF",0.000515154458956965,0.000168631479398533
"d","gdT",FALSE,"gdT.P",2313,"GP187","#ABBC00FF",0.000497769303872331,0.000165682263975541
"d","gdT",FALSE,"gdT.A",2231,"GP197","#7500D7FF",0.000251068734336925,0.00012494670407817
"d","gdT",FALSE,"gdT.B",5563,"GP197","#7500D7FF",0.00164419625689888,0.000701201532803254
"d","gdT",FALSE,"gdT.C",1319,"GP197","#7500D7FF",0.00121300870887448,0.000500680828034706
"d","gdT",FALSE,"gdT.D",4354,"GP197","#7500D7FF",0.0062318855507876,0.00243377867425426
"d","gdT",FALSE,"gdT.E",636,"GP197","#7500D7FF",0.0128764827481425,0.00474663421728338
"d","gdT",FALSE,"gdT.F",6349,"GP197","#7500D7FF",0.00176428792566452,0.000819789894983664
"d","gdT",FALSE,"gdT.G",1411,"GP197","#7500D7FF",0.000190933757324164,0.000140813407521527
"d","gdT",FALSE,"gdT.H",567,"GP197","#7500D7FF",0.000226340900698817,0.000146085721917493
"d","gdT",FALSE,"gdT.I",3705,"GP197","#7500D7FF",0.0018065265383411,0.000993491213911127
"d","gdT",FALSE,"gdT.K",2112,"GP197","#7500D7FF",0.000139494964029509,9.98207635419093e-05
"d","gdT",FALSE,"gdT.Q",945,"GP197","#7500D7FF",0.000278352450821343,0.000133120308744353
"d","gdT",FALSE,"gdT.R",1479,"GP197","#7500D7FF",0.00313762161571143,0.00102456474909199
"d","gdT",FALSE,"gdT.S",1526,"GP197","#7500D7FF",0.000966642664625509,0.000323248837213446
"d","gdT",FALSE,"gdT.T",218,"GP197","#7500D7FF",0.000876924426360794,0.000280175210182883
"d","gdT",FALSE,"gdT.U",1518,"GP197","#7500D7FF",0.000117439521276295,5.10721199188557e-05
"d","gdT",FALSE,"gdT.V",1883,"GP197","#7500D7FF",0.000164120107223568,7.49891191164864e-05
"d","gdT",FALSE,"gdT.Z",3331,"GP197","#7500D7FF",0.0216143987100587,0.00707529162839183
"d","gdT",FALSE,"gdT.P",2313,"GP197","#7500D7FF",0.0088432153112277,0.00294345979591213
"e","CD8aa",FALSE,"CD8aa.A",8296,"GP1","#0000FFFF",0.385975090163812,0.302926171940976
"e","CD8aa",FALSE,"CD8aa.B",1678,"GP1","#0000FFFF",0.36915027786447,0.378090119284622
"e","CD8aa",FALSE,"CD8aa.C",2465,"GP1","#0000FFFF",0.505571512055661,0.295487861540804
"e","CD8aa",FALSE,"CD8aa.D",1350,"GP1","#0000FFFF",0.462970902531595,0.262853187735463
"e","CD8aa",FALSE,"CD8aa.E",1138,"GP1","#0000FFFF",0.455260040872926,0.310376597874653
"e","CD8aa",FALSE,"CD8aa.P",503,"GP1","#0000FFFF",0.455024786047718,0.373885225186025
"e","CD8aa",FALSE,"CD8aa.A",8296,"GP2","#FF0000FF",0.00919172521657565,0.00721397365878939
"e","CD8aa",FALSE,"CD8aa.B",1678,"GP2","#FF0000FF",0.00838858902324411,0.00859173841822889
"e","CD8aa",FALSE,"CD8aa.C",2465,"GP2","#FF0000FF",0.00764675155528697,0.00446924363997154
"e","CD8aa",FALSE,"CD8aa.D",1350,"GP2","#FF0000FF",0.0495909280279638,0.0281554055419728
"e","CD8aa",FALSE,"CD8aa.E",1138,"GP2","#FF0000FF",0.00667868905838011,0.00455324122940385
"e","CD8aa",FALSE,"CD8aa.P",503,"GP2","#FF0000FF",0.00991490418139262,0.0081468884689923
"e","CD8aa",FALSE,"CD8aa.A",8296,"GP3","#00FF00FF",0.0768806017774732,0.060338469985419
"e","CD8aa",FALSE,"CD8aa.B",1678,"GP3","#00FF00FF",0.00319281722850878,0.00327013880028578
"e","CD8aa",FALSE,"CD8aa.C",2465,"GP3","#00FF00FF",0.401242161657327,0.234511212520771
"e","CD8aa",FALSE,"CD8aa.D",1350,"GP3","#00FF00FF",0.387529532160755,0.220021112154312
"e","CD8aa",FALSE,"CD8aa.E",1138,"GP3","#00FF00FF",0.143314070769166,0.0977053325998295
"e","CD8aa",FALSE,"CD8aa.P",503,"GP3","#00FF00FF",0.127199654839316,0.104517540695453
"e","CD8aa",FALSE,"CD8aa.A",8296,"GP22","#000033FF",0.108198482516903,0.0849177912096805
"e","CD8aa",FALSE,"CD8aa.B",1678,"GP22","#000033FF",0.185879343280639,0.190380848363674
"e","CD8aa",FALSE,"CD8aa.C",2465,"GP22","#000033FF",0.0222054738671728,0.0129782787025166
"e","CD8aa",FALSE,"CD8aa.D",1350,"GP22","#000033FF",0.0169671799641101,0.0096331698516264
"e","CD8aa",FALSE,"CD8aa.E",1138,"GP22","#000033FF",0.273452586557332,0.186428141887768
"e","CD8aa",FALSE,"CD8aa.P",503,"GP22","#000033FF",0.089562015108448,0.0735914069160721
"e","CD8aa",FALSE,"CD8aa.A",8296,"GP29","#FF00B6FF",0.462285303878916,0.362816982280326
"e","CD8aa",FALSE,"CD8aa.B",1678,"GP29","#FF00B6FF",0.183290178459702,0.187728980832493
"e","CD8aa",FALSE,"CD8aa.C",2465,"GP29","#FF00B6FF",0.144897044671654,0.0846869668338741
"e","CD8aa",FALSE,"CD8aa.D",1350,"GP29","#FF00B6FF",0.124536299799527,0.070705876356562
"e","CD8aa",FALSE,"CD8aa.E",1138,"GP29","#FF00B6FF",0.186889355057498,0.127413076031255
