"gp","CD4.A","CD4.B","CD4.C","CD4.D","CD4.E","CD4.F","CD4.G","CD4.H","CD4.I","CD4.P","CD4.Q","CD4.R","CD4.S","CD4.T","CD4.wN","CD4.wZ","CD4.X","CD4.Y","CD8.A","CD8.B","CD8.C","CD8.D","CD8.E","CD8.F","CD8.G","CD8.H","CD8.I","CD8.J","CD8.K","CD8.P","CD8.Q","CD8.R","CD8.T","CD8.wV","CD8.wY","CD8aa.A","CD8aa.B","CD8aa.C","CD8aa.D","CD8aa.E","CD8aa.P","DN.A","DN.B","DN.C","DN.D","DN.E","DN.H","DN.I","DN.J","DN.P","gdT.A","gdT.B","gdT.C","gdT.D","gdT.E","gdT.F","gdT.G","gdT.H","gdT.I","gdT.K","gdT.P","gdT.Q","gdT.R","gdT.S","gdT.T","gdT.U","gdT.V","gdT.Z","Treg.A","Treg.B","Treg.C","Treg.D","Treg.E","Treg.F","Treg.P","Tz.A","Tz.B","Tz.C","Tz.D","Tz.P"
"GP167",-0.000224473065423598,-0.000235389998478993,-0.000264536868574528,-0.000330750294127461,-0.00027435989704108,-0.000123623965294978,-0.000205628246730905,0.000226109011666901,-0.000124270689047612,0.000613862963612284,0.000331288869155969,-0.000330750294363004,-0.000330750294710713,0.000879175314569048,-0.000330750293651758,0.000893331376362304,-0.000330750292987249,0.00079043037262588,-0.000264213065228564,-0.000168670437612025,-0.000116485256235637,-0.000330750294079003,-0.000183970017966272,-0.000330750294248054,-3.74608345904093e-05,-7.89894948617088e-05,-0.000330750293851009,9.06264554757671e-05,-0.000330750295011561,-0.000265585639191154,-0.000241384421468602,-0.000330750293950424,-0.00033075029419514,0.00576167464628815,-0.000330750294184262,-6.65910689970746e-06,-5.10170479423491e-05,-0.00022510995867293,-0.000330750294319557,-0.00016764910800905,-0.000330750294074424,-0.00033075029466563,-8.65687451442912e-05,0.0010909160879325,9.83495340101749e-06,0.000566884680746692,0.00079045626346214,-0.00033075029467826,-0.000330750294142707,8.64271587510954e-05,-0.000330750268461577,-0.000330750294074819,-0.000330750294128624,-0.00020478664749222,-0.000330750295710786,-0.000292608414507891,0.000844737853791234,-0.000330750294482937,-0.000141203682415203,0.000114970636182501,-9.52543511904521e-06,-0.000330750294444801,-0.00033075029475455,0.00028590733056165,-0.000330750294354435,0.000220227891275391,-0.000330750294244465,-0.000330750294765372,-0.000287902203819818,-0.000330750294242354,-0.00033075029409747,0.000246445656426682,0.00126938379249256,-0.00017957511128546,-0.000305711457958644,-0.00013621328507571,-0.000330750294352288,-2.82377867978595e-05,7.23776719304473e-05,-0.000330750294469262
"GP170",-0.0467133695659798,-0.0435982113422813,-0.0463600932322324,-0.0449054668468457,-0.0477354235595584,-0.0383211907106562,0.0343205168507908,-0.00110612096107528,-0.0122480687953537,0.040665918198869,0.141697459139448,0.0648961439928397,0.0343336616833673,0.0213092791293293,-0.0405880161797511,-0.0133581831868416,0.131476653426034,0.206214987172995,-0.0373585666491921,-0.0364164833803116,-0.0304253736707467,-0.0321278786609789,-0.0486667928636341,-0.0441016159152571,-0.0246865972806648,-0.00796823959731234,0.013846597639985,0.00857244939280476,0.0291645451039077,-0.00583734155349927,0.0525201366527407,0.00358702197604308,0.0107312293922574,-0.0182316596268161,-0.0303773438966847,4.38840161272741e-05,-0.0370792505634618,-0.0131777759693553,-0.0188848836828912,-0.00885900114004545,-0.0087685321614477,-0.046908554663379,-0.0448641979549203,-0.0401013050233245,-0.0419271302155882,-0.00897133088671077,-0.0070239565222223,-0.0307095100223187,0.0337726254672747,-0.030096740124733,0.13294479168138,-0.0148643582259793,0.0222862403205462,-0.00984746360946162,0.0118773826736404,-0.0115405288893473,-0.0472888604025923,0.00300932591071995,0.072857511936913,-0.0246381070392293,0.0403432899102165,0.00357214264797406,-0.0419348369454551,-0.00197798280508898,-0.0289789217551705,-0.0305274700294199,0.0167165094496419,-0.0160482387127891,-0.0304701277359045,-0.022307893547725,-0.021349071429955,0.0203383696656345,0.027703986370773,0.0641462539977623,0.0381741696911428,0.0293253744550681,-0.0391308354256589,-0.00719931206792043,-0.0039798772642189,0.03013963434576
"GP171",0.0365765116860246,0.0276521588483337,0.0289742548373034,0.0269919238169478,0.0428317960368449,0.0334714712616298,0.0298683712423159,0.0138723171618108,0.0204341817565607,0.0583475375987773,-0.00409886633283268,0.0300790947613767,0.0101417525297777,-0.0146006285411486,-0.0217474347955219,-0.029458094691839,-0.0135461424869421,0.0058476903283631,0.0265038778500856,0.0165426179303804,0.0415889650406322,0.0295882526944369,0.0163283617146254,0.0155534605223704,0.0110712204787691,-0.00396329352148941,0.00275846748043465,0.0204168994151334,0.00505954160170655,0.053500783540226,-0.0115936611178821,-0.0212212967638315,-0.00998274885709635,-0.0222283107039676,0.012095375503032,-0.0248114951414236,-0.0250762564522383,-0.0934408925738592,-0.0975197431018036,-0.0692189818093936,-0.0146324247192781,0.0356556749089655,-0.0198968684288879,-0.0205066381828826,-0.0352721482663513,-0.0664754647688756,-0.0288645412141548,-0.0328995610988381,0.00101408440592343,0.0340251168537867,-0.0678254204249229,-0.0971566708600188,-0.0837995367679519,-0.0951063488171055,-0.0541225440657385,-0.0518424994257282,-0.000394482897376008,0.00862505857585882,0.0170640914429495,0.0360212349307411,-0.0140627669102797,0.0439316640111853,-0.0137313055112709,0.0474563502643395,0.00140303585577531,0.0203811664876238,0.042363866243805,-0.0552006236669704,0.0168600622669435,0.00974283019294248,0.020374769992074,0.00118621177460432,0.0259824497331992,0.0260814623761409,0.0661032883577487,0.013289033843208,-0.00456444604162998,0.017149130738719,0.0536839723858007,0.0643706976792971
"GP174",-0.0310521741830638,-0.0258580926651558,-0.0347786578081862,-0.00530211521086764,-0.0233406596952241,0.055423205664639,-0.0252030537034003,-0.0055372349902286,0.0299502182184378,0.0217666473268817,0.0294659374999447,0.0465155702008413,0.014691206951159,-0.0182758661531035,-0.0344124016269229,-0.0195733355335032,0.0473307992130383,0.0979641949951677,-0.0327217670695576,-0.00748578190817577,-0.00321213793353133,0.0770840905885688,-0.0394535595930616,-0.0200478098456267,-0.0302372348433959,-0.0228616266558224,-0.0316728026624457,-0.00123626706424276,0.0206723907599256,0.000589935872045852,-0.0135276467440151,0.00877410468218243,-0.0245821224188804,-0.0235005094756789,0.00147749752093645,-0.0255377994690612,-0.00766106467550297,-0.0285963733624353,-0.0195076170261618,-0.0199882717044846,-0.0264078897158171,-0.0113632070923391,0.00534219948569484,-0.0338552843522571,-0.0325702061579762,0.0526838626152365,0.084496551460763,0.0311859776268152,0.0578352439653511,-0.0236225472717685,-0.0370440937797674,-0.0197544449909547,-0.0366766179162383,-0.0139857478821877,-0.0138595458392594,-0.018071795181338,-0.0131059568055026,-0.0127134972312817,-0.0161589283454651,-0.00730900686969467,-0.00638160757639475,-0.0217765240440662,0.0192426147066163,0.032230310193715,0.125858586119758,-0.0248172024571951,-0.0161909845739823,-0.0264690883123921,-0.000756868647304412,0.0029369027586366,0.103808477122469,0.0397006520530708,0.0243624192447876,0.000970277608111164,0.0377656051927581,0.00728107845090475,-0.0319004008746389,-0.0366049115612385,-0.0181335055565179,-0.00271271104114443
"GP177",-0.0240344483137246,-0.0237812316204745,-0.0240093171726046,-0.0241227107544299,-0.0240096287739385,-0.0204500040340442,-0.0131016917315778,-0.0138390528423276,0.003569101641783,0.0194754472417674,0.0266923241536017,0.00648719905627564,-0.0124300485741172,0.10629965857909,-0.0241657901474049,-0.02197242430191,0.176298819562954,0.157374290763324,-0.0240211780408349,-0.0236947037531129,-0.0239275805635896,-0.0228551532418469,-0.0239134160569919,-0.024165774678007,-0.0224637597851537,-0.0231192511041648,-0.0238574421538491,-0.0163795719808512,-0.018783385565358,-0.0197095414757049,-0.000858971922248937,-0.0166682462442763,-0.0233807247036757,-0.0237856574099325,-0.0227899083375712,-0.0236096212556289,-0.0195155809623714,-0.0240264242927817,-0.0239887031016715,-0.0233774052996267,-0.0229790625493068,-0.0226944477108938,-0.0192598955479,-0.023951058968879,-0.0233794565517442,0.0133144529002981,-0.0129546248724988,-0.0203227275901407,-0.010907776053525,-0.019665224329105,-0.0240074941576322,-0.0240840179525457,-0.0238493433846417,-0.0239453286273666,-0.0203621767083444,-0.023679346268766,-0.0220156223021786,-0.0214315965902795,-0.0231263168553288,-0.0239324989983433,0.0551684860391104,-0.0117539857028686,0.182725062152178,0.0749772124851398,0.162762571369883,0.0323764981937766,-0.00882564265911374,0.0802181268458549,-0.0224897177224922,-0.0112070002376136,0.0073145502939987,0.0330682295469861,0.0394019264538753,0.000809644139818613,-0.00764443672513345,-0.0130730485635429,-0.0209849894761045,-0.0219022057619694,0.0503453663269368,-0.00944157468258923
"GP179",-1.86012822036739e-05,-1.92147995789882e-05,-1.9763952111534e-05,-1.9767338022734e-05,-1.97673296479111e-05,-1.97673479375409e-05,-1.97673468384656e-05,-1.97673409365899e-05,-1.9767322141092e-05,-1.97673304514805e-05,-1.97673426855598e-05,-1.97673459911379e-05,-1.97673492356343e-05,-1.97673000049829e-05,-1.97673478361054e-05,-1.97673473679374e-05,-1.97673507233835e-05,-1.97673398403117e-05,-1.97673465037582e-05,-1.97673410731613e-05,-1.97673495368441e-05,-1.97673485182355e-05,-1.97673461292083e-05,-1.97650995124459e-05,-1.97673485561118e-05,-1.97673469305191e-05,-1.9767349922569e-05,-1.97673471199956e-05,-1.97673268019485e-05,-1.97673478098553e-05,-1.97673460077505e-05,-1.97673423580203e-05,-1.97673465969893e-05,-1.97673438238642e-05,-1.97673471560757e-05,-1.97672327251019e-05,-1.97673469331229e-05,-1.97673460649602e-05,-1.97673480050687e-05,-1.97672936132121e-05,-1.97672996809569e-05,-1.97673380366152e-05,-1.74196921586699e-05,-1.97673463993063e-05,-1.97673459840909e-05,-1.97673445586595e-05,-1.97673247455111e-05,-1.9767346459124e-05,-1.97673489782186e-05,-1.97673443347845e-05,-1.97663141091315e-05,-1.97673472567032e-05,-1.97673481075475e-05,-1.57641030071197e-05,-1.97673057896937e-05,-1.95419072651391e-05,-1.9767347051871e-05,-1.97673450286617e-05,-1.59530959099054e-05,-1.9767270441376e-05,0.000618170995692618,-1.9767322581719e-05,-1.9766953722299e-05,0.000584284895775784,-1.97673494774108e-05,-1.97673401183341e-05,-1.97673429620859e-05,-1.2766106943448e-05,-1.97672516082967e-05,-1.29517986619073e-05,-1.97673473536547e-05,-1.9750970473328e-05,-1.97673413120827e-05,-1.97673471109223e-05,-1.97673463327801e-05,-1.82244405745116e-05,-1.97673501656563e-05,-1.97667084570192e-05,0.000292136191644129,-1.97673447001085e-05
"GP183",-0.000139493867608146,-2.19969213989169e-05,-0.000171328732148324,-0.000192964794497044,-9.7126391371192e-05,-0.000147520891115586,7.03215726156127e-05,-0.000192964758180756,-7.87656672887775e-06,-2.06981870804481e-05,0.000131390732188484,0.00036500360120036,-0.000192964798498514,-0.00015439802772875,-0.000192964795480632,-0.000192964793329259,0.000144857371178064,0.00152108827235439,-0.000133382119126056,-2.91396233576752e-05,-0.000137522459159911,-0.000104081978243324,-0.000161671490023113,-0.000192964790506063,-0.000192964791236451,1.7605819842713e-05,-0.000192964795645749,0.000173696249925116,1.00236209434534e-05,0.000245073999400823,-0.00013519047246919,-5.37416297433001e-05,-0.000192964794661852,-0.000192964791922885,-0.000192964793295421,-0.000112502916690189,-0.000192964790011504,-0.000138159672643248,-0.000192964800375994,-0.00019296480302118,-0.00019296480348542,-5.71807747206223e-05,-0.000192964791204848,-0.000172658065458421,-3.1824753115677e-05,0.00031588289777441,-0.000192964792667465,-0.000192964790407584,-0.000192964791219957,-0.00019296480418617,-0.00019296478957165,-0.000106905740863688,-0.000192964795627115,-8.66607970780676e-05,-4.66192452075365e-05,-8.54733206891463e-05,-6.21986160544249e-05,-0.000192964793334195,-0.000192964791766667,-0.00019296479523603,0.000628242661679351,-0.000192964797985117,-0.000192964759746038,9.68988245485053e-05,-0.000192964768081414,-0.000187205541356919,-0.000192964784179626,0.00347345424808322,-0.000192964792246893,4.50184641352308e-06,-8.95330795128358e-05,0.000331311359781991,9.3340945889818e-06,0.000508981174158399,0.00078024749009025,-0.000140824691872523,-0.000192964788494436,-0.000192964794840737,0.000170532839685571,9.34121105755162e-06
"GP187",-0.000263682160132458,-0.000251051825674163,-0.000253631804146508,-0.000293068635868398,-0.000288659316404322,-8.29759817106997e-05,0.000328932983088386,0.00258779785409577,0.0116763065683012,0.000456313421307532,-3.49056225929675e-05,-9.80786503381364e-05,-0.000293068562927004,-5.7621285632759e-05,-0.000293068561843809,-0.000293068639002594,-0.000279000098405352,-0.000293068166290728,-0.000258719439012448,-0.000232891314624885,-0.000292369389254947,-0.000248070723603866,-0.00023254563006617,-0.000293068623497109,-0.00012842333974895,-0.000162683958780167,-0.000293068593537773,-0.000167865145691553,-0.000293068673472523,-0.000270418449615444,-0.00018483188953272,-0.00029306861959329,-0.000293068651261555,-0.000293068640588779,-0.00029306859188396,-0.000252136659743974,-0.000277044853948229,-0.000215188113350585,-0.000290573902934195,-0.000293068648784578,-0.000293068657554865,-0.000228152555844841,-0.000270117114942293,-0.000219347038347639,-0.00029306864235007,-0.000293068618879141,-0.000293068611351489,-0.000293068610432396,0.000179623929478872,-0.000293068669895689,-0.000293068660521416,-0.000291753075164929,-0.000293068617851476,-0.000293068513799908,-5.90563535238658e-05,-0.000291773804906084,-0.000275895966439483,-0.000293068630678045,-0.000293068674255478,-0.000293068643180843,0.000204699758561323,-4.45576300016447e-05,-0.000161804807227222,0.000788774815970016,-0.00029306837203642,-0.000262935491943841,-0.000293068508852428,0.000222084913645958,-0.000216715019744901,0.000201048273601197,-0.000102475627866735,-0.000263625935505033,-0.000289589274323145,-0.00029198468803101,0.000279549425527105,-0.000292123647416946,-0.000293068627003931,-5.74105530120183e-05,-0.000249312301079883,-2.72108361146329e-05
"GP196",-0.000760497350320208,7.56356490292929e-05,-0.000577733199724993,-0.000744344824616902,-0.000721779883496808,-0.000816945670728467,-0.000532251286768219,-0.000816945670562916,-0.000463852701291975,-0.0008169456680543,0.000399816068950513,-0.000816945668675791,0.00171059037086631,0.000671913497434456,-0.000816945671234013,-0.000816945670740168,-0.000816945670845676,-0.000816945649740544,-0.000656774961752797,9.64764811209713e-05,-0.000609084090558337,-0.000816945670926046,-0.000777428754773322,0.000407616812802389,-0.000388678887282291,0.00108601747688639,-0.00081694566956318,-0.000569078877123999,-0.000816945671046073,-0.000620147573798099,0.000187777634612578,0.000539354841979286,-5.31220075806148e-05,-0.000816945670531774,-0.00081694566991315,0.000601099190185688,-0.00081694567161727,-0.000816945671656406,0.000201002276495268,0.000705981612556237,-0.000816945671861288,-0.000816945649969003,0.000475099710180443,-0.000433126269783008,-0.000480979955300342,0.000492623956838927,0.000370459498798414,0.000890908324646447,-0.000816945668533963,-0.0003735899411214,-0.000641836925707259,-0.000474748790473086,-0.000664138220879263,0.00200247347844934,0.00713695357620598,-9.80353562039264e-05,-0.000816945671265222,-0.000816945671520594,0.000324192889550192,-0.000816945670806063,0.00108105243763432,-0.00045722671982075,0.00311383602975846,-0.000522788775292967,0.00474786702013154,-0.000690476793390343,-0.000816945671199803,0.0072362759182601,-0.000775006407936388,-0.00081694566978015,-0.000816945666308477,-0.000207809855374001,-0.000816945637348006,-0.000253410965643097,-0.000816945667802623,0.000652796041923751,-9.55496023697704e-05,-0.000677238702679728,0.00117044990808433,-0.000816945670086792
"GP197",-0.00126630111467873,-6.31897010795763e-05,-0.000955680770824092,-0.00104321666161631,-0.00130034380200562,-0.00133165685495897,-0.00106303551585129,-0.00121585814786445,-0.00102051849308009,-0.00114906156938802,-0.000229028813540999,-0.00106525640531537,0.00133047448043632,-0.00103500038294135,-0.0012630064719451,-0.00126617153000375,-0.00116748717144212,-0.00131979771000962,-0.00122770861281886,-8.11426355665666e-05,-0.00130733266176891,-0.0013669796017356,-0.00123246641992916,-0.00121810614237727,-0.000980633372665408,-3.47992419773321e-05,-0.000614675085067138,-0.000950895966075791,7.37386910792412e-05,-0.00113232244638308,7.46106945644963e-05,0.000210982001918929,-0.000266703426331676,-0.00111507465146177,-0.00144199554788165,0.000459687176675405,-0.00125627493978044,-0.00035261131639218,0.0012271541256692,0.00086502040524811,-0.000812999504959534,-0.000721366092242938,0.00060469509271343,-0.000457999353357544,-0.000697498801207079,0.00143800510615725,0.00123511121589351,0.000421415558798419,0.000362113355653886,-0.00093952344686598,-0.00119096387969137,0.000202163642870594,-0.000229023905153815,0.0047898529367593,0.0114344501341142,0.000322255311636234,-0.00125109885670413,-0.00121569171332947,0.000364493924312811,-0.00130253764999878,0.00740118269719941,-0.00116368016320695,0.00169558900168314,-0.000475389949402782,-0.000565108187667497,-0.001324593092752,-0.00127791250680472,0.0201723660960304,-0.00131286273116787,-0.000827194594126914,-0.00129140209418528,-0.000253174312732885,-1.41399612568049e-05,-0.00100804511836982,-0.00135282492923573,0.000578053245043069,-0.000800367135461319,-0.00120953292225526,-0.000181450060177029,-0.00105270074738558
