GP,blood,bone marrow,CNS,colon epi,colon LP,kidney,liver,LN,lung,mammary gland,peritoneal cavity,placenta,skin,small intestine epi,small intestine LP,spleen,submandibular gland,uterus
GP27,-0.0107756205703444,-0.00598281510297313,-0.0111243951217301,-0.0101524366662325,0.0237141052143777,-0.00480346137391187,-0.00853497764772003,-0.00469799241273989,-0.00647990358649546,-0.00886079958509728,-0.00739277418388489,0.00337994209034573,0.0310484767189046,-0.0103904922162233,0.054442925534656,-0.00789179586807346,-0.00888384662971772,-0.00661413859313995
GP28,-0.000137594417610919,-7.48758405063333e-05,-0.000142648609869354,-0.000139697286994231,-2.76279334492775e-05,0.000306723164816191,-3.76509525099885e-05,1.5764428867951e-05,-7.9030871889032e-05,-2.40869840297513e-05,7.54314905113304e-05,-7.9547647200196e-05,1.376867451944e-05,-0.000106876733485286,0.000277581339521442,0.000440135101991237,-0.00013711410653595,-0.000142652816147271
GP29,-0.0658751544726976,-0.044193763714134,-0.0402005002111242,0.328021877246472,0.0231633859786465,-0.0442968813244365,-0.0386925108927094,-0.0638102374030068,-0.0565056563078374,0.0408979432756009,-0.0560693612937378,-0.0686375885737484,-0.0223669978335848,0.165171784031064,0.0216569216945207,-0.0612668860471593,0.0289682204485113,-0.0459645946006389
GP30,-0.0174419117757247,0.0347452517601095,-0.00771749655778906,-0.028529844234667,-0.0250262568116058,0.0298192144153524,0.0607036940245352,-0.0400513678812669,-0.0318459195463125,0.0497351299115686,0.0446013960432886,-0.0470874678669143,-0.0259711855460315,-0.0310883104212065,-0.0169120295306584,-0.0285346403954185,0.0656352948141293,0.0149664495986115
GP31,-0.000159018303418025,-0.00015901830361279,-0.000159018304402171,-0.000159018303393231,-0.000159018302983891,-0.00015901830325538,-0.000159018302884198,-0.000133245936769306,-0.000159018303760806,-0.000159018305890885,-0.000159018302953481,0.00229922492022113,-0.000144256891804348,-0.000159018303500227,0.000158414913206273,-0.000112899055987409,-0.000159018305745114,-0.000159018303066144
GP32,-0.0152730695361889,-0.00960722887566837,-0.0363325472739354,0.00363039357039266,0.00834280831885686,0.00321085154605832,0.0036149342064398,-0.0068303513068593,-0.00356397355344593,-0.0508221220836654,0.0239992634990564,0.104468104788364,-0.0312348378256315,-0.00157660412882191,0.049896307993646,-0.0156077142866123,-0.0218730486987553,-0.00444116635322897
GP33,0.0019972023775698,0.00193985290519021,-0.000677083619030973,-0.000677083617423924,-0.000241584184244114,-0.000360404312183153,-0.000519863171106685,-0.000196729647921295,-0.000588253537545305,-0.000226722103320659,0.00324086396979371,-0.000645371817161916,-0.000504200761064681,-0.000652757310302143,-0.000305764794475075,-0.000276479570241076,-0.000628537189050416,-0.000677083617482301
GP34,-0.00039432764795894,0.000779974915832977,-0.000650437877370031,0.000176298941070814,-0.000141940498392752,-0.000221630230028122,0.000404752642201106,0.000688492877662099,-0.000171476313807218,0.000101527090734133,-8.77496212048809e-05,-0.000549194456299206,-2.50660483126026e-05,8.78899056812163e-05,-0.00014732240687641,2.1986710328499e-05,-0.000257123055623045,0.000385345072362363
GP35,-0.0643654731201928,-0.0620593326899034,0.00569408824046505,-0.0100007167617856,0.124132644798963,0.0108146935318556,-0.0107591856322685,-0.0614459384451021,-0.0120993336551507,-0.024310936417085,-0.0658336017598385,0.0145290429853862,0.0756102570344013,-0.0424146920245705,0.0845105113023993,-0.057593158500431,0.0917993754361661,0.00379175567669186
GP36,-0.00242228511672855,-0.00241739792987579,-0.00243272596796161,-0.00236004649870081,-8.24476859168847e-05,-0.00226932671757192,-0.00194175053139138,-0.0023538198851443,0.00134600161868373,-0.0022900773736986,-0.00242201120437382,0.00552027379921721,0.00216361883655789,-0.00236269693786449,0.0193721793538075,-0.00216310962923085,-0.000558043816660931,-0.00232633431314633
