"GP","CD8.A","CD8.B","CD8.C","CD8.D","CD8.E","CD8.F","CD8.G","CD8.H","CD8.I","CD8.J","CD8.K","CD8.Q","CD8.R","CD8.S","CD8.T","CD8.wU","CD8.wV","CD8.wX","CD8.wY","CD8.P","CD8.wM","CD4.A","CD4.B","CD4.C","CD4.D","CD4.E","CD4.F","CD4.G","CD4.H","CD4.I","CD4.Q","CD4.R","CD4.S","CD4.T","CD4.U","CD4.X","CD4.Y","CD4.wN","CD4.wZ","CD4.P","CD4.wM","Treg.A","Treg.B","Treg.C","Treg.D","Treg.E","Treg.F","Treg.P","Treg.wM","gdT.A","gdT.B","gdT.C","gdT.D","gdT.E","gdT.F","gdT.G","gdT.H","gdT.I","gdT.J","gdT.K","gdT.Q","gdT.R","gdT.S","gdT.T","gdT.U","gdT.V","gdT.X","gdT.Z","gdT.P","gdT.wM","CD8aa.A","CD8aa.B","CD8aa.C","CD8aa.D","CD8aa.E","CD8aa.P","CD8aa.wM","Tz.A","Tz.B","Tz.C","Tz.D","Tz.P","Tz.wM","DN.A","DN.B","DN.C","DN.D","DN.E","DN.F","DN.G","DN.H","DN.I","DN.J","DN.P","DN.wM","DP.wA","DP.wB","DP.wC","DP.wD","DP.wE","DP.wF","DP.wG","DP.wH","DP.wX","DP.wY","DP.wP","DP.wM"
"GP150",0.494235959204749,0.553079717053526,0.663670405567643,0.532288308343889,0.608479679041061,0.59687579936081,0.633380548593287,0.513115392049726,0.512956164227308,0.545391583463741,0.498181703267046,0.545782472528099,0.532863073778697,0.640427859963652,0.5863137726443,0.594784728315304,0.660875555753133,0.656680513109614,0.620235213890395,0.51941795044346,0.55466748676362,0.536710694748798,0.557626664290107,0.611168316783174,0.60661414274025,0.710953984564939,0.559616491301682,0.523638354349791,0.592530660507381,0.639104537292539,0.530755524023202,0.549550161678275,0.562576028427763,0.547167033789232,0.590050427955852,0.543535868220479,0.517655902327274,0.614264625083045,0.61927976080199,0.538871870515155,0.615968193670137,0.49554658205254,0.568360509240872,0.493097099633771,0.565431534197188,0.56851796519417,0.547419215398256,0.597780539726826,0.512724662774144,0.690047226940767,0.647206251076114,0.547128108080189,0.528394214669012,0.588943602652059,0.59117297832767,0.639456679564007,0.545056557043929,0.589283388887415,0.531084579550175,0.561322674555363,0.637079167993885,0.560061708765945,0.557953874757384,0.528909165427463,0.553740474901838,0.587874762616803,0.631972835535724,0.935117920462215,0.634493883166523,0.517524692861474,0.612722048469152,0.609872577726091,0.586698554490523,0.580231990353226,0.583695652253527,0.578890429385051,0.595585019960439,0.53930227429255,0.628722140003677,0.517891664076214,0.596307475097475,0.520605865571801,0.498245272445911,0.588250436105945,0.63909522736694,0.697608259657656,0.683730004912693,0.607393005945589,0.640421042948158,0.606830003433761,0.568541460210306,0.659017745883195,0.635581695009407,0.649973004023876,0.613415901860386,0.574812415009628,0.567940071366988,0.571777498179544,0.682914553080387,0.705808738813795,0.600789742575967,0.664462198945418,0.53844983945659,0.531026472182558,0.564912546857559,0.565858054375967,0.54520197780479
"GP151",0.531372451018342,0.540381935353319,0.616343574487463,0.668357413402953,0.616025189117562,0.563251153591086,0.713672390754001,0.609778650816005,0.631139709579843,0.649796191042604,0.648209967104966,0.613115661080691,0.635695030717928,0.536062726319166,0.56460473247526,0.684066512698762,0.522155913401356,0.593154417509816,0.758416478801782,0.864535574029153,0.586057496432295,0.534364518823549,0.575909812300021,0.572818378824659,0.568906698979715,0.721156603436381,0.694889267033786,0.555494292868938,0.560961247486008,0.573977708765554,0.509824998972173,0.57724390354422,0.634351783663935,0.7997546873966,0.866329216080134,0.768430103586778,0.70911883581637,0.646225122906082,0.485129222871059,0.875605640970899,0.52316504047862,0.553451797963187,0.559828142816568,0.686923351032879,0.580833776266316,0.568685352382295,0.656482392184891,0.815133768244951,0.526929902361863,0.609063761560774,0.626491232343507,0.58990776038623,0.505237351873074,0.549323853195436,0.676552932231299,0.713332423664145,0.587003895890955,0.577834826161401,0.599344549284908,0.525097378582238,0.782920597455503,0.890732897604919,0.782424433887475,0.76833914563924,0.616734603473904,0.566799200906034,0.947286520420818,0.611027877726611,0.775068457370089,0.523485073289106,0.627476080613532,0.62816373358374,0.601507928191592,0.518008600897821,0.622111502807335,0.828208623034861,0.510207486557943,0.632423841520903,0.723003955841982,0.581226408813885,0.950603729066207,0.90959214453517,0.507876207956473,0.577737507617126,0.644662494132172,0.691396163292505,0.680763659345902,0.637597017881556,0.522768338524896,0.787418617763139,0.554904610794269,0.724209683096212,0.613778548831694,0.868852684934965,0.495249635551715,0.597917710102506,0.537038418471817,0.569796357625889,0.492097727078559,0.528552345347345,0.634429725066608,0.484400345842377,0.767105449998411,0.516031539214131,0.526402922852157,0.666446353711999,0.508835143219554
"GP152",0.503274729919101,0.513663542891585,0.659761574340268,0.58070528745018,0.582912539350769,0.581987713334596,0.564421640255152,0.538449777010108,0.559114996525568,0.61498718390101,0.620579547679821,0.597196339583504,0.562954002434121,0.614975044769591,0.524578439357579,0.600152392542028,0.501525638619753,0.681741882522822,0.497884233108058,0.683531630398094,0.509067994611971,0.545031775011304,0.583017079407673,0.598600503378876,0.587410244910263,0.718189455162762,0.599286821957203,0.566042379251999,0.546885242734533,0.53598982096202,0.717549363072831,0.5871551940585,0.596909074711961,0.545340913780294,0.843342061141269,0.624019436146132,0.966950125969904,0.514985893031272,0.516000806881161,0.535801268524778,0.506332034131118,0.613337795224592,0.538048267250829,0.502557900471866,0.861101535337386,0.977156264535223,0.728479338700553,0.553759781548465,0.632052056073718,0.485495626841769,0.630160070071575,0.50025781294974,0.51075953630999,0.557930561232479,0.546724357096265,0.624075656267082,0.614829921355367,0.53046834222982,0.519021719779241,0.594582099989469,0.604687933165984,0.548423362604699,0.713575979248696,0.561665505222305,0.584611408286952,0.53524169554783,0.573186217208908,0.549874725599542,0.633917944399875,0.582809594981781,0.579068397314593,0.586355459583777,0.585297143617695,0.532281492955229,0.669348585807051,0.709569158260916,0.637376383399283,0.601486604458604,0.577047369399606,0.502240152898581,0.756759537085705,0.627111013851249,0.5783465083605,0.550482565157939,0.566132252689804,0.670085954977638,0.636301872573826,0.502128577239053,0.689483461341909,0.749285438737054,0.501606173891767,0.637238966844021,0.63852311857687,0.719853308561501,0.542610657880514,0.571737493838179,0.551055263931854,0.549840365348268,0.521715748159338,0.567014606899103,0.64943961245293,0.748888555000307,0.6588824483135,0.570199313157756,0.562623799712235,0.495118587477025,0.542527709054118
"GP153",0.51717559234777,0.599611013855869,0.585261568590472,0.594992891943978,0.705624717584105,0.734857681237602,0.774764774232715,0.580820560707081,0.543635184002753,0.689107752735214,0.517197242745666,0.567916087795799,0.582261062346307,0.535241661962558,0.599634080589189,0.691492992987547,0.541876361098594,0.525033379817821,0.694474869243147,0.804609035055174,0.619188134188892,0.654907747809292,0.540660203367552,0.607928648379664,0.626015922372206,0.689455506903242,0.510115912462402,0.55878380428102,0.529583139624178,0.629278769587258,0.510994778325106,0.614185856057308,0.603874401156115,0.552656120127485,0.598808723232683,0.734029461417284,0.815391114277408,0.505144546943596,0.548826353059668,0.854820055587364,0.562034925568653,0.534645549297036,0.540571402031986,0.67947969548373,0.670182027695827,0.526885927575425,0.680256590673111,0.740342660083386,0.589883999749029,0.617556077873204,0.649617505375311,0.59901581144744,0.576111846997657,0.560291019403936,0.623815109935447,0.738885667152644,0.546954623473303,0.53093767042794,0.605116091033173,0.559456173273934,0.836466943672513,0.796590988586678,0.683860569948394,0.748390051819139,0.527728820220617,0.761686126250261,0.5728020103365,0.521626836150533,0.725287783433933,0.539321380994696,0.633019634939746,0.765842262773613,0.629431343945317,0.59238767807753,0.547222112267693,0.67440667782984,0.544087745754858,0.524242881295497,0.703486427738294,0.525762058041465,0.572184412836747,0.829069689799028,0.641917490443808,0.592470231069154,0.756908901680419,0.770243720351605,0.748667943114988,0.650473516824613,0.643929838305613,0.574061248108252,0.686239779054199,0.761948375472921,0.552500832709939,0.839587329987527,0.557779049855906,0.611658449048204,0.516718302255374,0.517306865344954,0.544094984564566,0.538161213639035,0.544617917953624,0.77908304607234,0.653575593162864,0.517475064783965,0.536419381751454,0.598197919200565,0.50330841690952
"GP154",0.512491190558743,0.559960269598604,0.565695048045299,0.561883111567042,0.523146816874749,0.499991572457156,0.5392591870588,0.506849316711523,0.515985219856538,0.533195476300797,0.539403777016492,0.539275771774093,0.532775654097341,0.573227804230799,0.50401843461985,0.508372668861404,0.541466717778965,0.696593478325372,0.540272486425693,0.582752905832706,0.529981238384385,0.559396434471333,0.52666349611738,0.558540493784815,0.58197037167815,0.52989595846969,0.5480072067855,0.51009447210089,0.53150874209148,0.501082801730574,0.548084360034618,0.556402633084657,0.54646149582294,0.523674358908563,0.581941009960073,0.555897017926606,0.542451730065419,0.53617509224816,0.519683668609519,0.55874441134218,0.550241758753683,0.502314553180236,0.516039118968752,0.542358505311189,0.525848099043624,0.515019089487497,0.525836366011051,0.601862178998574,0.521942577358606,0.578272272590788,0.506112470381644,0.529278547209683,0.577267935480113,0.59629083758037,0.54346967613113,0.592024977815755,0.610145483868464,0.514373387592155,0.620164678654086,0.53672881997106,0.5196695669873,0.541300271901457,0.554739279038634,0.557920916179415,0.541696513368821,0.557526949351264,0.832312242996754,0.526814280275491,0.564881499686935,0.561142208741138,0.50253661790814,0.601151748054905,0.52848625599166,0.627192199616733,0.54977020776509,0.558055305588953,0.578574836231944,0.620632706414906,0.570437302111746,0.653731246647592,0.592451369482326,0.631763106539029,0.54677964237092,0.649621792398834,0.594906364450612,0.56590192445837,0.631474745065299,0.511275132578866,0.526963563473886,0.726862179038801,0.637134286904682,0.595267094778344,0.610109244277142,0.529103406931164,0.531078087009652,0.496748921009859,0.507825724653698,0.523490298258896,0.507858055953321,0.517068669485201,0.524715600787388,0.662672792207995,0.504837750484809,0.507254422497224,0.526668044038503,0.590905151700095,0.528531555174074
"GP155",0.513768953581713,0.580496734568663,0.494675666631401,0.589554592547019,0.528276842417624,0.529260573864991,0.527773176789275,0.568777054865234,0.536435325942602,0.50972153912504,0.613475369453891,0.537801051888006,0.508430432361759,0.557269508664478,0.511403767004065,0.570371659969726,0.623241775497264,0.604809660861052,0.612772675597398,0.659724703475602,0.513128997570522,0.501209138979642,0.503173671884704,0.555457949482137,0.513324561839753,0.62149793739518,0.625465198511305,0.593122751381175,0.532576652876365,0.634621819646971,0.574371909241998,0.698015877842834,0.647517648572673,0.526938422899084,0.53235233752558,0.587219059188773,0.513818672395954,0.603281568479588,0.579484542446378,0.709826073298693,0.528405486626336,0.562555385187611,0.506335736712394,0.560648903653425,0.608915335690956,0.555219668952601,0.535061874123588,0.580152798893086,0.574896807649109,0.685780220153962,0.608787482178925,0.649051953087805,0.525420656558509,0.516148852743027,0.531393533091789,0.580973989992021,0.535807121333913,0.599061624557157,0.525560797578778,0.60461032723397,0.623757483482875,0.812708533135912,0.646315966940388,0.641122884553883,0.579101289873064,0.611636220626645,0.5157094624664,0.528566535683057,0.545795521142952,0.566906102703593,0.522179062532298,0.530936555230718,0.588229162760938,0.513893744270021,0.526261580683917,0.600787275325929,0.507842426432736,0.591238187022893,0.513142697404773,0.572269336772265,0.714545396109425,0.676905723838382,0.559162998056091,0.56102141981045,0.574181508028206,0.615056520604269,0.575857648324999,0.502778988661072,0.600893787554493,0.752159411258495,0.529134240873521,0.60972122577245,0.571929677316266,0.664729882476094,0.569292817425451,0.54795848485696,0.502698402602796,0.512259475338146,0.622798932266644,0.630294594672977,0.685084085247422,0.513969781428552,0.60039954645162,0.530630556216616,0.505871339144377,0.505390103851044,0.541312855012828
"GP156",0.500621789298603,0.561187873826208,0.633485517412684,0.520929205925197,0.603681223179489,0.595067695158786,0.648550412845736,0.561285429007581,0.55166346930185,0.549205021153921,0.538505851505064,0.5148161038598,0.55464945808139,0.55015097961611,0.532092341126601,0.627859398059716,0.654577583886899,0.591867093928335,0.625502726026439,0.521756388335901,0.531609983805277,0.550758709724619,0.528877336051442,0.606993756668013,0.582153018219915,0.693657892833254,0.59679533184663,0.508389201450942,0.521472778410176,0.558017062345739,0.521540261242637,0.635315120586439,0.553912895434929,0.731391126663362,0.821186191530256,0.488200247570094,0.551793557006535,0.577087366565842,0.603823521256199,0.525658435668211,0.536850377276528,0.618005753370135,0.560709983857724,0.550229385406769,0.583729352103588,0.574814881722508,0.515979114344118,0.57521120212813,0.6126993893228,0.620362147728039,0.627340260529591,0.553369992622138,0.502891490015721,0.528657546661319,0.567463762224476,0.571791145368124,0.549321872153749,0.536080618727394,0.49177763930924,0.58136600935749,0.803627081213621,0.596041821035242,0.593973606564012,0.550074725367388,0.613332725346047,0.62047665081376,0.802962694847771,0.505591693641335,0.510369404031949,0.493604865482642,0.559618385765536,0.558559416235445,0.599531639276778,0.518612614282389,0.626360742229798,0.535009607966052,0.580049242476012,0.520085971315011,0.504541739647667,0.512662113456856,0.681902446658976,0.520984027958339,0.502795251583128,0.49113795629939,0.57152040690437,0.654800953052307,0.584567345782609,0.51847645397301,0.705210117737903,0.662363232482524,0.549459162153632,0.5958341369769,0.629568376809312,0.572782005404763,0.542569288446752,0.550664602810009,0.518223690264505,0.54364148578103,0.661730146017427,0.701490766248136,0.539037064959607,0.753512084430396,0.515472569860227,0.533633821857317,0.570537056419918,0.504706056674563,0.51676925013782
"GP157",0.511841743578835,0.503331153289769,0.627971952492882,0.538708091898592,0.655774302406531,0.673862530635514,0.669593086368188,0.594230096570291,0.521511671386101,0.520875734106358,0.515625765588767,0.505927935309593,0.532108467467852,0.530208228695591,0.518510962152083,0.624482516201782,0.575775178130049,0.627141599659773,0.645623871028085,0.67238841706909,0.502431781741155,0.546437138280281,0.532914003407918,0.553237258885986,0.517269982757657,0.694738734890925,0.545934934861184,0.525273489896736,0.540543198016046,0.585292501094022,0.48785561874161,0.542875094618747,0.587704675931425,0.522664729087857,0.514738092876141,0.577474988878649,0.662435655334548,0.583617146234531,0.552122177947361,0.653646540418009,0.506852138492235,0.551324506626994,0.550480930261914,0.532656389246025,0.559524908273905,0.526935013705266,0.538273453360263,0.596202438518288,0.511340118166884,0.554627620291776,0.563335283572075,0.49445265716089,0.529738509445746,0.547666863034622,0.486736390496685,0.669790519478053,0.545982436715181,0.544857297635978,0.505901281823037,0.574489929305173,0.635418190753716,0.64633228444856,0.595029672425061,0.596559536338846,0.54892359314141,0.515346166819722,0.517238872834942,0.557340760144247,0.606872993528092,0.524096969439263,0.53634896740214,0.592036997940811,0.564880156195009,0.511123833732156,0.544507855509055,0.635972805211535,0.516306787614136,0.532419654297971,0.65340988777819,0.492566758491744,0.688884368893286,0.668059000103337,0.603307441281554,0.578950006179728,0.570202675886438,0.693505920980202,0.621472042019145,0.537892250205773,0.550679510631147,0.7009670486195,0.549198981154956,0.637757828819211,0.601033184389037,0.625719462716042,0.520415196865029,0.560149949462577,0.56886160113516,0.60538788070378,0.574322893921823,0.558760522713684,0.575040432585174,0.7021358672459,0.657244333294478,0.53963398381723,0.58740320052713,0.519325817168342,0.528888531383259
"GP158",0.538670282023434,0.531121149587069,0.515277993459032,0.513829116938873,0.557693943506459,0.567016881116192,0.531516080812223,0.524833224806169,0.538845598674252,0.50636534290161,0.509486947112081,0.50686686622452,0.541403642988788,0.581176360696839,0.506302925813748,0.523721648918372,0.559635395641207,0.522491469602113,0.542085362900858,0.516100163063713,0.524494164630967,0.539842313209369,0.529992046342619,0.520507111953095,0.52315255474127,0.521218941975134,0.506898921241979,0.50692878524703,0.537294165167791,0.548087491065331,0.504647861726231,0.517406053984127,0.565970127093479,0.56412637059466,0.580590880810274,0.50939614756724,0.552767267418888,0.536036995555849,0.559582254647794,0.499435332156603,0.52266419206583,0.503743930451306,0.53483351662845,0.53152806933485,0.61033352900183,0.58847340192064,0.531300716390997,0.528683412228875,0.558039069254111,0.528068210561354,0.548703645159902,0.514601575654529,0.557235046858877,0.613279105380198,0.562335078914458,0.521628989687873,0.512908107016553,0.504835757335692,0.576677645243606,0.52663495329759,0.570367505389745,0.555874101985081,0.632189026578638,0.57150553911727,0.636460743917129,0.59788734320352,0.53593743510019,0.691942510832257,0.560157172394262,0.632357036119418,0.528645319387244,0.519524614946574,0.529373953258317,0.557471658188229,0.560943694571996,0.508548568346219,0.609689772353046,0.537732296224274,0.531043941660426,0.510069726587513,0.587095885736907,0.548141144755176,0.60467572181009,0.530958962804393,0.51458356536314,0.53449065431387,0.514142230987451,0.557802110641909,0.624433832248165,0.493373775398168,0.540678399802141,0.526641155334371,0.509201663250907,0.517847142825325,0.599782495335645,0.551333345278582,0.513441125467508,0.518304953658856,0.562432055781546,0.58547211504058,0.502201460382206,0.588258116899552,0.587146862780422,0.532199531307843,0.514667776834865,0.511986383214811,0.498514905702157
"GP159",0.501765740285776,0.567058428601234,0.615594320811043,0.561530398797026,0.593915174842568,0.59202457083045,0.628018014043678,0.560641141921928,0.557233295005736,0.553314467141838,0.553003421902607,0.537554064132613,0.555963019102499,0.561630172769147,0.539031505620528,0.630576752429054,0.67459081484912,0.578871910512418,0.625282685457672,0.608430360058366,0.530834512843638,0.550585014499589,0.519254873938042,0.597123226803403,0.574003184267415,0.661109384669588,0.570848582594536,0.506568112939432,0.51380713718505,0.545319055101108,0.519297814210412,0.645397965613375,0.542289503899909,0.795944733985826,0.89303303172365,0.499820734043795,0.634279182641614,0.585255905947762,0.619054234775197,0.51121885556738,0.537002186643827,0.607851961523138,0.578010830984834,0.562929429388129,0.526715600142685,0.583715436766375,0.592243578994137,0.589936839011072,0.56763706738441,0.616292755812112,0.617417396658938,0.553051152315303,0.510185092781915,0.514365566617268,0.556482656746878,0.540287932278754,0.526905657044075,0.516199745801948,0.500226470239155,0.576238005657414,0.801748532307418,0.604126742543387,0.582531160731634,0.538727546506028,0.611023887343018,0.618533621817599,0.772923354437515,0.56931948675751,0.539838212806156,0.525549261601946,0.555997367091308,0.541334006488138,0.599832746240066,0.50018995451321,0.594491718613773,0.62203881333209,0.524034594768051,0.535580698949763,0.506178172066786,0.495331476948742,0.670418565633814,0.576387630170572,0.53940181750035,0.500352523452643,0.544585711596639,0.627077335369638,0.562974680107,0.501089860902422,0.6722247159634,0.607310984217421,0.541322358532942,0.569707095978179,0.638040869340023,0.672622275345964,0.520297470904234,0.539664052767974,0.537052514745078,0.540310719788003,0.670551787416363,0.718452045081375,0.52931943103172,0.67646424014357,0.522830650545212,0.521367579591729,0.564567598362862,0.487682106322425,0.519267520925812
"GP160",0.510262646424109,0.530510651953373,0.673009503263585,0.535038586079652,0.624897132837003,0.658893093705659,0.65637151230161,0.587914721034942,0.568041650481937,0.50531080065641,0.523733286477567,0.526293676885993,0.557051387332063,0.564522243814506,0.517832265959156,0.630184157352517,0.507673679511495,0.631794696812351,0.648200843865668,0.666626615045256,0.522986992559625,0.505378964435347,0.541294069355139,0.590169077474789,0.564205333080884,0.728056015794619,0.56935385958992,0.532840140615574,0.551429738932903,0.607396120232388,0.500856033309485,0.54061933355346,0.614148018371145,0.57115858119171,0.662322714923184,0.540895850079553,0.516238441757622,0.635337440924023,0.519824960417726,0.625332035120748,0.507247312452059,0.565684304031821,0.520795949366486,0.510024889004588,0.638020842535362,0.515385790152807,0.612341495861341,0.51873896111887,0.574778799121442,0.597009453900831,0.641049954047648,0.56088520606561,0.535303591796141,0.513139687683721,0.54612499123136,0.638910573997225,0.547970674861873,0.510781416211995,0.566057429826123,0.602088416946945,0.574470009674032,0.533506893644955,0.510836301463817,0.521930775918735,0.545443692465267,0.508892356207873,0.702373182063621,0.621377617802793,0.627754576111195,0.529914569736636,0.563560631469843,0.56566273539797,0.616304971282075,0.519063872367795,0.578661366268923,0.656600407124724,0.529656787291392,0.509150978597662,0.629436494917307,0.518581405939544,0.512796870124717,0.723062629378881,0.540364321914247,0.566193851152684,0.593989294510557,0.691206326585699,0.619306399776799,0.559750021960283,0.596623789416209,0.750079188445609,0.528459101454754,0.671086079234956,0.58947126794993,0.658519480905149,0.501289699514634,0.63967917949492,0.58741803862875,0.614889340560473,0.508069033928683,0.558634500328964,0.526377107349613,0.743584484226831,0.626102345099452,0.608667806996668,0.618592475742283,0.519564997199049,0.559047118944119
"GP161",0.507077390756571,0.524510332514284,0.595176438254086,0.578511149922144,0.638647865798746,0.632615345379012,0.691880233888061,0.55246013980818,0.579967479414434,0.512751313917047,0.637974556830401,0.561511783511417,0.578122553578527,0.547873342894132,0.560146285883511,0.642531704818474,0.689110610237597,0.567136654501578,0.623585468892838,0.643050521765883,0.56081887523347,0.522303621251447,0.541957078766048,0.597341313183262,0.577832743287433,0.669538577383834,0.548765130010876,0.497195946221014,0.52498888649634,0.572376531816314,0.511614208037293,0.613704974151161,0.515395682385081,0.587397922594987,0.569884663675811,0.54061172488258,0.924253734281554,0.524947101749569,0.644359586832967,0.506807638464328,0.557028188442825,0.631610631876992,0.545672619639511,0.515230722639058,0.490236365779684,0.542799103443165,0.513731870126281,0.624395100392926,0.603373047614066,0.664388521157382,0.627549048166533,0.594068843623478,0.548896457216082,0.604822701833132,0.578655858008555,0.629723567639957,0.54803880681685,0.568119122459469,0.495780072399265,0.58858159541092,0.563055363310633,0.745136211837978,0.555603110101969,0.781085450511222,0.738537739452223,0.558040234640113,0.86855526348581,0.575389599756137,0.510887413379985,0.584437183437038,0.559964115017297,0.58625910067334,0.603104109363908,0.571574198189134,0.584874664759453,0.618358810197081,0.683022022179296,0.593980863241494,0.562885057967344,0.499729955982015,0.606380040136202,0.626602196503395,0.500708101596926,0.52146494127457,0.571107215913892,0.686307282436551,0.63798560410508,0.489800522607205,0.702059765136436,0.63158699071189,0.590238679588594,0.639858844870379,0.633254517234732,0.711051070558888,0.578593544611381,0.528753255884888,0.503001040192197,0.517038635098205,0.691404043041086,0.698043326619165,0.575132624814056,0.639579310608663,0.551475748937659,0.551846703289439,0.524277079538675,0.531309752033027,0.549348746481717
"GP162",0.521569287883882,0.507684048376678,0.662054063036168,0.537544974010708,0.624086203791641,0.622820274645473,0.667515303936346,0.5312100560347,0.546119910985939,0.514652649578074,0.50612364195824,0.528919890750127,0.542661112130031,0.559377386808455,0.526759460277206,0.62616291545295,0.594901578465615,0.634580304423938,0.623475467639814,0.616791378996438,0.52185047183966,0.543685016057391,0.572293768791157,0.622805188828134,0.604412015299134,0.735425358184497,0.605760383206452,0.513007754585152,0.552368780383055,0.611380688984781,0.534207042864975,0.57587699228639,0.533628310963297,0.505137449998027,0.520142737521658,0.687742229918522,0.915998336961038,0.562772498277769,0.573636583884154,0.537439906091643,0.538172299233006,0.56748557599617,0.54425598041253,0.524842974030518,0.579182648047555,0.609890248580974,0.556544683209217,0.506234138217956,0.592948017104932,0.626419713731488,0.63719771209346,0.557665089681943,0.546095576634068,0.604328594516922,0.566131154644113,0.655653208345184,0.55292114092842,0.533612101448224,0.525580900243309,0.613116256614324,0.965684348240914,0.916208573539939,0.973176864193186,0.913936727692384,0.952579194447315,0.982208157609629,0.586875255890678,0.549421086045076,0.567912122819419,0.490439521680555,0.565059013381665,0.598602784070983,0.607437960099926,0.568048264761142,0.619377912014034,0.629888434437631,0.645057035036357,0.547349739378726,0.607482758117821,0.484754970285694,0.927275090685467,0.595851091678584,0.59370240422369,0.550885701348077,0.602793573410511,0.71891219428676,0.661135872173427,0.563625347208163,0.722403070519044,0.736365216432874,0.56001621560845,0.673804582754403,0.617729819553025,0.614675278033498,0.53495138617561,0.580226734067492,0.541102327065416,0.567158590049609,0.609620033830995,0.64042628961941,0.59427760481929,0.720069042415337,0.623381648245679,0.546870422153472,0.593128849295331,0.530865553203297,0.488301241469827
"GP163",0.513591608403366,0.578168432382351,0.529686777538075,0.681993991594954,0.724205650818629,0.668813751571039,0.656851544208986,0.546826076118388,0.53828050499833,0.517979108350231,0.564647182569522,0.49557146513985,0.504177151615354,0.524349234553086,0.52767727485757,0.608208798152385,0.761822080193102,0.624383586030917,0.672467183720769,0.587402414723064,0.725076355597941,0.576177265812181,0.52213029438983,0.504976914611744,0.54913453465135,0.582190872448462,0.70964555893759,0.517282489249427,0.580478215987401,0.609878614372283,0.525201304139292,0.574178451142185,0.526536405748901,0.596728378971928,0.479102991014663,0.538793819286642,0.650668674217913,0.801560592286596,0.753977195856385,0.558818612170491,0.675056685358749,0.570614062553481,0.50484207066518,0.603652985392013,0.557501763416589,0.589157056820084,0.629327568494673,0.581850644717786,0.651166114972368,0.52531756347235,0.536881263818562,0.599102291427262,0.618760765224553,0.524054233299788,0.531230365216375,0.705517231044692,0.691108584898352,0.589565146281686,0.658891757165747,0.526665703491379,0.595790332846995,0.596727126994844,0.665847308702286,0.498752443704175,0.731329299021207,0.768887462415111,0.615742691168879,0.571965466663841,0.512888719614563,0.753174801640563,0.526442474770089,0.612080930695298,0.509425993406033,0.577961706366937,0.68282102562327,0.581107134768442,0.705112031855734,0.5651374506883,0.59493661451495,0.767032770451655,0.64771015618665,0.65550212600128,0.824387632980974,0.673436546977051,0.575599675763856,0.728954289241469,0.707309771573964,0.585872514147615,0.661474752198137,0.539208369896521,0.600607799980267,0.593728552442401,0.533894782352823,0.534097894518026,0.752692913513686,0.535191668959806,0.525169901441865,0.527995727491208,0.744790216173231,0.76382667948631,0.544620936456123,0.53503990309249,0.684207657337841,0.528462973980644,0.544183189331811,0.553038698750618,0.591105816473476
"GP164",0.521647100867006,0.505758861544109,0.570861654147443,0.549621374975609,0.512775517172853,0.521471570873001,0.517038694304855,0.519467186096702,0.546128501861116,0.523020369886819,0.540642855125399,0.52470587645717,0.524258438016583,0.519281867556594,0.504345508848462,0.528157540974364,0.618263249327576,0.463708670840381,0.521175418833259,0.597479226941881,0.541673489108835,0.539682496196814,0.52900994355948,0.54708923153908,0.541503137344141,0.586662346044542,0.562294251288516,0.509462714039584,0.520934171498491,0.530210922102286,0.500501586611767,0.504813450180212,0.558288157738449,0.520551705758129,0.493563279273557,0.534363918379103,0.677536299435486,0.516928772400367,0.560743276295042,0.525973859634179,0.533386390837779,0.536221836193774,0.565553087009308,0.549146350668215,0.638942910202623,0.546018034086143,0.59189207528844,0.545059942648837,0.620957913621958,0.536690571780039,0.542955186500284,0.505142648057177,0.54208967349128,0.533081695762176,0.561428572566838,0.537828240170884,0.521316651104393,0.53863451507231,0.527987211441458,0.55514387313535,0.603884318693834,0.639534757092358,0.596021749208579,0.609073829240388,0.574520303567377,0.540656843145015,0.696228838953533,0.558312166376554,0.569279975452898,0.5627461603483,0.540007728986556,0.506812431747993,0.543860907560219,0.541130559113521,0.523457232712477,0.595954521831298,0.516525436314443,0.504894054772162,0.565489834720684,0.523169823526782,0.616343607869103,0.602616411825688,0.585556730236377,0.529756288569114,0.537993797396271,0.554023703644895,0.56268488445232,0.529757662010445,0.525595741231506,0.632063393148589,0.514515650783464,0.565999611794089,0.577796187831848,0.59127790543149,0.551822546070766,0.590110112657009,0.538505436425131,0.542624322181915,0.620202843015354,0.679094190490836,0.543824716890046,0.553239349538319,0.615292888403786,0.558335303294727,0.542378619549975,0.534299669495867,0.521462150034498
